"team","season","returning_ppa_pct","returning_passing_ppa_pct","returning_usage_pct","talent_percentile","preseason_poll_vote_share","retained_quality","replacement_capacity","portal_incoming_count","portal_outgoing_count","portal_rated_incoming_count","portal_incoming_value","portal_incoming_percentile","portal_offense_ppa","portal_offense_score","portal_offense_eligible_count","portal_offense_matched_count","portal_offense_match_rate","portal_replacement_capacity","portal_offense_replacement","roster_rebuild_score","roster_rebuild_flag","hype_gap","source","captured_at"
"Ohio",2025,0.648,0.968,0.606,0.0671641791044776,0,0.4848,0.0236417910447761,21,16,13,0.486818181818182,0.308823529411765,3.46591956521739,-1.24471836158034,5,2,0.4,0.121676470588235,-0.490419034462655,0,FALSE,-0.34005991285403,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Ohio State",2025,0.308,0.04,0.195,0.985074626865672,0.961462171496065,0.308,0.681671641791045,11,15,9,0.362272727272727,0.213235294117647,60.6099413043478,0.0276501582129526,3,3,1,0.171654411764706,0.0222583773614268,0.0222583773614268,FALSE,-0.0147058823529411,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Oklahoma",2025,0.528,0.635,0.489,0.902985074626866,0.149162371134021,0.265955555555556,0.426208955223881,20,34,18,0.712727272727273,0.595588235294118,365.860689130435,2.68042193964752,11,9,0.818181818181818,0.304345588235294,1.36969561115988,1.36969561115988,TRUE,0.327178649237473,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Oklahoma State",2025,0.445,0.647,0.519,0.641791044776119,0,0.0857037037037037,0.356194029850746,40,31,36,0.867272727272727,0.926470588235294,102.0929,0.407251160710016,14,7,0.5,0.445632352941176,0.195887808301518,0.195887808301518,FALSE,0.215495642701525,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Old Dominion",2025,0.742,0.921,0.653,0.0970149253731343,0,0.40122962962963,0.0250298507462687,12,32,8,0.3,0.150735294117647,0,-1.63075902520641,3,0,0,0.0523051470588235,-0.565873381746625,0,FALSE,-0.132652505446623,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Oregon",2025,0.187,0.009,0.246,0.970149253731343,0.805107457857776,0.171762962962963,0.788731343283582,11,14,10,0.410454545454546,0.235294117647059,73.1356108695652,0.157310684610171,3,3,1,0.177411764705882,0.118612256196069,0.118612256196069,FALSE,0.037363834422658,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Oregon State",2025,0.522,-0.027,0.498,0.559701492537313,0,0.0618666666666667,0.267537313432836,14,15,9,0.351818181818182,0.198529411764706,108.199510869565,0.468110064405915,4,3,0.75,0.0996617647058824,0.234991252331769,0.234991252331769,FALSE,0.289569716775599,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Penn State",2025,0.565,0.88,0.773,0.932835820895522,0.973171242505553,0.539888888888889,0.405783582089552,8,16,8,0.319090909090909,0.176470588235294,167.761834782609,1.00234608776227,3,2,0.666666666666667,0.0400588235294118,0.227532561922036,0.227532561922036,FALSE,0.0370915032679738,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Pittsburgh",2025,0.749,1.003,0.908,0.58955223880597,0,0.327340740740741,0.147977611940299,15,26,14,0.545454545454545,0.411764705882353,9.18326086956522,-0.914804793965685,4,3,0.75,0.0378823529411765,-0.084162041044843,0,FALSE,-0.0289488017429194,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Purdue",2025,0.543,0.884,0.853,0.604477611940298,0,0.0160888888888889,0.276246268656716,51,56,49,0.864090909090909,0.911764705882353,15.5127782608696,-0.686104745224383,15,6,0.4,0.134029411764706,-0.100857397547984,0,FALSE,0.378458605664488,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Rice",2025,0.751,-0.016,0.551,0.216417910447761,0,0.228081481481481,0.0538880597014925,11,21,8,0.297727272727273,0.132352941176471,10.8891652173913,-0.833767940064673,5,3,0.6,0.0594264705882353,-0.374361805089038,0,FALSE,0.104384531590414,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Rutgers",2025,0.674,1,0.664,0.611940298507463,0,0.254622222222222,0.199492537313433,19,23,18,0.700454545454545,0.566176470588235,138.618093478261,0.709617803137271,4,4,1,0.190235294117647,0.238431581854123,0.238431581854123,FALSE,0.0303104575163399,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"SMU",2025,0.501,0.914,0.498,0.82089552238806,0.354812735104184,0.452755555555556,0.409626865671642,20,17,19,0.747272727272727,0.639705882352941,68.8577,0.101545239678082,5,4,0.8,0.321132352941176,0.0509757103183969,0.0509757103183969,FALSE,-0.0139978213507626,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Sam Houston",2025,0.901,0.937,0.965,0.0895522388059701,0,0.50722962962963,0.00886567164179104,26,33,18,0.671363636363636,0.544117647058823,34.9983391304348,-0.289682920865294,9,2,0.222222222222222,0.0190441176470588,-0.0101389022302853,0,FALSE,-0.154874727668845,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"San Diego State",2025,0.803,0.352,0.626,0.365671641791045,0,0.107066666666667,0.0720373134328358,19,25,13,0.491818181818182,0.341911764705882,14.1159304347826,-0.733529906806497,8,5,0.625,0.127875,-0.27434018514563,0,FALSE,0.274754901960784,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"San Jose State",2025,0.587,0.892,0.862,0.194029850746269,0,0.321762962962963,0.080134328358209,13,16,8,0.305,0.161764705882353,16.2339369565217,-0.595557930224852,6,3,0.5,0.0223235294117647,-0.0821869943710296,0,FALSE,-0.140059912854031,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"South Alabama",2025,0.254,0.24,0.332,0.246268656716418,0,0.225777777777778,0.183716417910448,23,24,21,0.785454545454546,0.669117647058823,26.2058282608696,-0.468110064405915,5,2,0.4,0.446970588235294,-0.312697523023151,0,FALSE,-0.480800653594771,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"South Carolina",2025,0.625,0.837,0.634,0.873134328358209,0.421920135188918,0.458333333333333,0.327425373134328,18,24,18,0.717727272727273,0.602941176470588,43.9911173913043,-0.232465512506034,4,3,0.75,0.220676470588235,-0.0850823775772083,0,FALSE,0.17843137254902,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"South Florida",2025,0.999,1,1,0.552238805970149,0,0.3996,0.00055223880597015,23,24,12,0.458181818181818,0.294117647058824,21.4621652173913,-0.53075547904387,7,6,0.857142857142857,0,0,0,FALSE,0.00808823529411762,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Southern California",2025,0.368,0.151,0.29,0.880597014925373,0,0.242607407407407,0.556537313432836,15,28,15,0.594090909090909,0.463235294117647,56.0903869565217,-0.0460940428034951,4,2,0.5,0.328897058823529,-0.0327267703904815,0,FALSE,-0.251171023965142,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Southern Miss",2025,0.523,0.556,0.599,0.388059701492537,0,0.00774814814814815,0.18510447761194,52,42,40,0.845909090909091,0.823529411764706,159.557030434783,0.914804793965685,16,10,0.625,0.330235294117647,0.36683672238024,0.36683672238024,FALSE,0.393273420479303,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Stanford",2025,0.189,1.236,0.321,0.664179104477612,0,0.0098,0.538649253731343,17,27,17,0.658636363636364,0.514705882352941,164.840695652174,0.972338145203639,8,8,1,0.349485294117647,0.660217600593271,0.660217600593271,TRUE,0.356236383442266,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Syracuse",2025,0.143,0.013,0.133,0.753731343283582,0,0.0762666666666667,0.64594776119403,16,26,15,0.588181818181818,0.441176470588235,-0.0113608695652174,-2.08836739955133,4,1,0.25,0.3825,-1.810614535411,0,FALSE,-0.125245098039216,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"TCU",2025,0.606,0.956,0.755,0.76865671641791,0,0.502755555555556,0.302850746268657,11,19,11,0.432272727272727,0.257352941176471,49.0059956521739,-0.157310684610171,4,4,1,0.0630514705882353,-0.0385411177294918,0,FALSE,-0.421541394335512,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Temple",2025,0.999,1,1,0.164179104477612,0,0.037,0.000164179104477612,24,23,20,0.760909090909091,0.654411764705882,79.4294826086957,0.194750551306119,9,3,0.333333333333333,0,0,0,FALSE,0.371051198257081,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Tennessee",2025,0.221,0.025,0.225,0.888059701492537,0.215031261634849,0.20462962962963,0.691798507462687,7,24,7,0.275454545454545,0.117647058823529,3.2231,-1.28575261642014,3,1,0.333333333333333,0.0911764705882353,-0.996458277725612,0,FALSE,-0.0803376906318083,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Texas",2025,0.283,0.266,0.395,0.977611940298508,1,0.274614814814815,0.70094776119403,11,13,10,0.4,0.220588235294118,124.966941304348,0.595557930224852,3,2,0.666666666666667,0.133455882352941,0.360312547786036,0.360312547786036,FALSE,0.0296296296296297,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Texas A&M",2025,0.753,0.969,0.891,0.947761194029851,0.261861928849289,0.585666666666667,0.234097014925373,13,30,13,0.521818181818182,0.360294117647059,49.4994391304348,-0.12009011260456,7,5,0.714285714285714,0.0392720588235294,-0.0130898222738971,0,FALSE,0.0825163398692811,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Texas State",2025,0.927,1,0.788,0.440298507462687,0,0.727866666666667,0.0321417910447761,34,34,23,0.83,0.713235294117647,25.7771543478261,-0.488776411114669,10,6,0.6,0.151205882352941,-0.10362059915631,0,FALSE,-0.377096949891068,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Texas Tech",2025,0.589,0.962,0.622,0.791044776119403,0.169530979188867,0.370851851851852,0.325119402985075,21,24,21,0.847272727272727,0.830882352941177,124.493876086957,0.573691663522581,6,3,0.5,0.314073529411765,0.216855448811536,0.216855448811536,FALSE,0.208605664488017,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Toledo",2025,0.685,0.81,0.756,0.447761194029851,0,0.319666666666667,0.141044776119403,20,17,16,0.604090909090909,0.485294117647059,69.3238108695652,0.12009011260456,4,3,0.75,0.118411764705882,0.0293019874755128,0.0293019874755128,FALSE,-0.058578431372549,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Troy",2025,0.334,0.274,0.406,0.26865671641791,0,0.148444444444444,0.178925373134328,16,24,11,0.418181818181818,0.25,16.2652630434783,-0.573691663522581,7,2,0.285714285714286,0.1485,-0.340772848132413,0,FALSE,-0.0363562091503268,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Tulane",2025,0.146,0.017,0.203,0.5,0,0.13842962962963,0.427,30,27,23,0.840454545454545,0.801470588235294,168.562226086957,1.03328490717679,12,7,0.583333333333333,0.638772058823529,0.823528071019902,0.823528071019902,TRUE,-0.540059912854031,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Tulsa",2025,0.99,0.924,0.907,0.373134328358209,0,0.022,0.00373134328358209,31,34,27,0.835909090909091,0.742647058823529,5.70741304347826,-1.06524581513847,12,2,0.166666666666667,0.0690661764705882,-0.0990678608078777,0,FALSE,0.385866013071895,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"UAB",2025,0.727,1,0.734,0.238805970149254,0,0.193866666666667,0.0651940298507463,29,37,20,0.757727272727273,0.647058823529412,51.9346869565217,-0.0645536222014368,7,4,0.571428571428571,0.172117647058824,-0.0171712635055822,0,FALSE,0.141421568627451,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"UCF",2025,0.31,-0.022,0.5,0.686567164179104,0,0.234222222222222,0.473731343283582,38,50,34,0.863181818181818,0.904411764705882,148.383276086957,0.833767940064673,11,9,0.818181818181818,0.452205882352941,0.416883970032336,0.416883970032336,FALSE,-0.347467320261438,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"UCLA",2025,0.219,0,0.213,0.813432835820896,0,0.0616444444444444,0.635291044776119,30,35,29,0.871363636363636,0.948529411764706,178.322041304348,1.20567928194848,9,4,0.444444444444444,0.746492647058824,0.948869594893453,0.948869594893453,TRUE,0.126606753812636,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"UL Monroe",2025,0.782,1,0.658,0.082089552238806,0,0.185362962962963,0.0178955223880597,14,22,13,0.490909090909091,0.323529411764706,27.0717391304348,-0.427359299891779,7,3,0.428571428571429,0.110647058823529,-0.146156880562988,0,FALSE,0.171051198257081,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"UNLV",2025,0.152,0.14,0.195,0.626865671641791,0,0.138488888888889,0.531582089552239,40,43,27,0.845454545454545,0.816176470588235,69.5317195652174,0.138676381775206,13,9,0.692307692307692,0.657022058823529,0.111634487329041,0.111634487329041,FALSE,-0.503022875816993,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"UTEP",2025,1,1,1,0.253731343283582,0,0.155555555555556,0,26,39,16,0.605,0.492647058823529,13.7404086956522,-0.757868997308887,8,3,0.375,0,0,0,FALSE,0.252532679738562,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"UTSA",2025,0.962,1,0.99,0.522388059701492,0,0.641333333333333,0.0198507462686567,20,20,15,0.573181818181818,0.426470588235294,30.0448108695652,-0.367514478389194,5,3,0.6,0.00426470588235294,-0.00367514478389194,0,FALSE,-0.258578431372549,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Utah",2025,0.14,0.116,0.303,0.67910447761194,0,0.0684444444444444,0.584029850746269,21,33,19,0.745,0.632352941176471,213.399832608696,1.47688717861281,11,10,0.909090909090909,0.44075,1.02939036349313,1.02939036349313,TRUE,-0.0808006535947712,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Utah State",2025,0.631,0.962,0.672,0.156716417910448,0,0.233703703703704,0.0578283582089552,24,38,18,0.668181818181818,0.536764705882353,9.34467608695652,-0.887146559018876,8,4,0.5,0.176058823529412,-0.290984071358191,0,FALSE,0.0377178649237473,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Vanderbilt",2025,0.859,0.992,0.924,0.597014925373134,0,0.337237037037037,0.0841791044776119,20,21,18,0.706818181818182,0.580882352941177,0,-1.63075902520641,3,0,0,0.0441470588235294,-0.123937685915687,0,FALSE,0.015495642701525,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Virginia",2025,0.28,0.133,0.202,0.544776119402985,0,0.0311111111111111,0.392238805970149,31,23,30,0.868636363636364,0.941176470588235,176.842054347826,1.16839602196881,7,4,0.571428571428571,0.751058823529412,0.932380025531113,0.932380025531113,TRUE,0.296977124183007,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Virginia Tech",2025,0.495,0.893,0.582,0.708955223880597,0,0.260333333333333,0.358022388059702,30,31,29,0.861818181818182,0.878676470588235,84.7844869565217,0.289682920865294,7,5,0.714285714285714,0.367286764705882,0.121087460921693,0.121087460921693,FALSE,-0.117837690631808,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Wake Forest",2025,0.262,0,0.359,0.455223880597015,0,0.0524,0.335955223880597,33,27,32,0.861363636363636,0.867647058823529,139.287093478261,0.733529906806497,13,10,0.769230769230769,0.556161764705882,0.470192670262964,0.470192670262964,FALSE,0.208088235294118,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Washington",2025,0.424,0.237,0.491,0.73134328358209,0,0.29837037037037,0.421253731343284,18,32,14,0.548636363636364,0.419117647058824,29.5975934782609,-0.387306367975479,3,2,0.666666666666667,0.213330882352941,-0.197138941299519,0,FALSE,-0.295615468409586,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Washington State",2025,0.249,0.217,0.237,0.298507462686567,0,0.171533333333333,0.224179104477612,34,70,25,0.845,0.808823529411765,45.3770782608696,-0.194750551306119,8,4,0.5,0.617132352941177,-0.148594670646569,0,FALSE,-0.280800653594771,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"West Virginia",2025,0.261,0.157,0.328,0.537313432835821,0,0.0464,0.397074626865672,51,50,49,0.867727272727273,0.933823529411765,272.142147826087,1.94753533114628,17,12,0.705882352941177,0.627529411764706,1.3087437425303,1.3087437425303,TRUE,0.23031045751634,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Western Kentucky",2025,0.332,0.175,0.267,0.261194029850746,0,0.0909925925925926,0.174477611940298,42,39,33,0.84,0.790441176470588,169.759082608696,1.06524581513847,12,6,0.5,0.579393382352941,0.780825182496499,0.780825182496499,TRUE,0.134014161220044,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Western Michigan",2025,0.999,1,1,0.223880597014925,0,0.3182,0.000223880597014926,23,28,14,0.529090909090909,0.382352941176471,30.3820152173913,-0.347865525992265,7,4,0.571428571428571,0,0,0,FALSE,0.0895697167755991,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Wisconsin",2025,0.402,0.061,0.248,0.798507462686567,0,0.104222222222222,0.477507462686567,18,33,18,0.708636363636364,0.588235294117647,175.77582173913,1.13266980789337,5,4,0.8,0.442352941176471,0.85176769553581,0.85176769553581,TRUE,0.148828976034858,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Wyoming",2025,0.774,1,0.876,0.134328358208955,0,0.0802666666666667,0.0303582089552239,17,22,7,0.264545454545455,0.102941176470588,14.7842456521739,-0.709617803137271,6,2,0.333333333333333,0.0127647058823529,-0.0879926075890216,0,FALSE,0.304384531590414,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Air Force",2026,0.574,1.017,0.625,0.0144927536231884,0,0.108934306569343,0.00617391304347826,0,4,0,0,0,0,-1.51238958606768,0,0,1,0,-0.56714609477538,0,FALSE,0.219639267957262,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Akron",2026,0.918,0.874,0.943,0.130434782608696,0,0.10051094890511,0.010695652173913,15,18,12,0.455,0.231884057971014,0.642078260869565,-1.33719369241651,3,1,0.333333333333333,0.0132173913043478,-0.076220040467741,0,FALSE,0.299931238760182,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Alabama",2026,0.264,0.123,0.301,0.978260869565217,0.571885761084346,0.211970802919708,0.72,17,24,17,0.680909090909091,0.536231884057971,24.5477282608696,-0.501609793587263,3,3,1,0.374826086956522,-0.350625245717497,0,FALSE,0.117370147043267,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"App State",2026,0.379,-0.309,0.523,0.391304347826087,0,0.0995912408759124,0.243,38,42,21,0.802272727272727,0.673913043478261,67.9316956521739,0.118341468086526,13,8,0.615384615384615,0.32145652173913,0.0564488802772729,0.0564488802772729,FALSE,0.146646567227335,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arizona",2026,0.649,1.199,0.686,0.615942028985507,0,0.568467153284672,0.216195652173913,22,20,21,0.819545454545455,0.681159420289855,19.13955,-0.674489750196082,7,5,0.714285714285714,0.213884057971014,-0.21178978156157,0,FALSE,-0.466492118904052,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arizona State",2026,0.155,0.054,0.135,0.681159420289855,0,0.0939051094890511,0.575579710144928,24,21,22,0.869545454545455,0.905797101449275,208.135058695652,1.21428822328573,9,8,0.888888888888889,0.783514492753623,1.05035931314215,1.05035931314215,TRUE,-0.196419126203322,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arkansas",2026,0.145,0.187,0.196,0.746376811594203,0,0.0433941605839416,0.638152173913043,42,43,39,0.87,0.91304347826087,118.797713043478,0.744586487499689,11,8,0.727272727272727,0.734086956521739,0.59864753594975,0.59864753594975,TRUE,0.110150216862372,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arkansas State",2026,0.3,0.072,0.389,0.347826086956522,0,0.0678832116788321,0.243478260869565,25,37,21,0.799545454545455,0.666666666666667,1.57691739130435,-1.25316702566313,7,1,0.142857142857143,0.407333333333333,-0.765685052680171,0,FALSE,0.183142917592299,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Army",2026,0.802,0.626,0.586,0.0217391304347826,0,0.304408759124088,0.00430434782608696,0,2,0,0,0,0,-1.51238958606768,0,0,1,0,-0.62612928863202,0,FALSE,0.029858246059452,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Auburn",2026,0.144,0,0.196,0.876811594202899,0,0.100905109489051,0.750550724637681,39,39,38,0.881818181818182,0.978260869565217,402.49502173913,2.29489520924309,18,15,0.833333333333333,0.786521739130435,1.84509574823145,1.84509574823145,TRUE,-0.291309637152227,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"BYU",2026,0.785,1,0.882,0.579710144927536,0.475193510576609,0.664671532846715,0.12463768115942,9,14,9,0.358636363636364,0.13768115942029,14.7160369565217,-0.818549519355992,3,3,1,0.0162463768115942,-0.0965888432840071,0,FALSE,0.0518353961705279,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Ball State",2026,0.057,0,0.173,0.188405797101449,0,0.0024963503649635,0.177666666666667,24,18,20,0.758181818181818,0.615942028985507,25.3812391304348,-0.420783688738431,9,4,0.444444444444444,0.509384057971014,-0.347988110586682,0,FALSE,0.365624669417116,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Baylor",2026,0.602,0.777,0.651,0.695652173913043,0,0.316379562043796,0.276869565217391,31,32,30,0.865909090909091,0.884057971014493,83.5063217391304,0.285367872279152,7,6,0.857142857142857,0.308536231884058,0.099593387425424,0.099593387425424,FALSE,-0.116127155400402,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Boise State",2026,0.663,0.943,0.734,0.471014492753623,0,0.411350364963504,0.158731884057971,11,19,9,0.346363636363636,0.130434782608696,24.8468239130435,-0.481114979139643,3,3,1,0.034695652173913,-0.127976584451145,0,FALSE,-0.211017666349307,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Boston College",2026,0.156,0.083,0.095,0.492753623188406,0,0.0193576642335766,0.415884057971015,26,30,25,0.854545454545455,0.793478260869565,96.478397826087,0.440713682504682,9,6,0.666666666666667,0.718097826086956,0.398845882666737,0.398845882666737,FALSE,0.285332698614197,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Bowling Green",2026,-0.062,9.4,0.226,0.202898550724638,0,-0.0122189781021898,0.215478260869565,17,27,11,0.417272727272727,0.181159420289855,25.3053130434783,-0.460820299995576,4,2,0.5,0.140217391304348,-0.356674912196576,0,FALSE,0.21233999788427,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Buffalo",2026,-0.008,0.094,0.146,0.13768115942029,0,-0.00256934306569343,0.138782608695652,16,16,14,0.53,0.318840579710145,4.52927608695652,-1.17716304692063,2,1,0.5,0.272289855072464,-1.00529724207022,0,FALSE,0.0882524066433936,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"California",2026,0.583,0.887,0.53,0.768115942028985,0,0.255328467153285,0.320304347826087,32,36,30,0.878636363636364,0.971014492753623,212.668673913043,1.25316702566313,9,9,1,0.456376811594203,0.58898850206167,0.58898850206167,TRUE,-0.0285359145244896,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Central Michigan",2026,0.54,0.092,0.422,0.101449275362319,0,0.291678832116788,0.0466666666666667,12,17,5,0.185454545454545,0.0434782608695652,18.2989456521739,-0.69747233563967,6,3,0.5,0.0251304347826087,-0.403139009999729,0,FALSE,-0.130725695546387,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Charlotte",2026,0.409,1.13,0.478,0.253623188405797,0,0.00597080291970803,0.149891304347826,19,27,14,0.533181818181818,0.326086956521739,111.887273913043,0.674489750196082,10,8,0.8,0.170217391304348,0.352083649602355,0.352083649602355,FALSE,0.394821749709087,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Cincinnati",2026,0.083,0.035,0.071,0.449275362318841,0,0.0611897810218978,0.411985507246377,22,23,20,0.780454545454545,0.644927536231884,279.591073913043,1.84376502899634,10,8,0.8,0.59913768115942,1.7128577119376,1.7128577119376,TRUE,-0.32780598751719,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
